order_id,order_date,customer_id,customer_segment,region,sales_channel,category,product_name,unit_price,quantity,discount_pct,discount_amount,revenue,shipping_cost,total_amount,payment_method,order_status,customer_rating,year,month,quarter,month_name,day_of_week,is_weekend,is_q4,profit,revenue_bucket,pipeline_run_ts,data_source
ORD002817,2023-11-04,CUST02878,Returning,South,Marketplace,Electronics,Headphones,1236.33,2,0,0.0,2472.66,0.0,2472.66,Bank Transfer,Delivered,4.3,2023,11,4,Nov,Saturday,True,True,865.43,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002818,2024-06-27,CUST01463,Returning,South,Website,Books,Biography,33.53,1,0,0.0,33.53,10.94,44.47,Paypal,Delivered,3.2,2024,6,2,Jun,Thursday,False,False,11.74,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002819,2023-05-21,CUST02377,New,Central,Mobile App,Books,Fiction Novel,20.94,1,5,1.05,19.89,8.49,28.38,Debit Card,Delivered,3.4,2023,5,2,May,Sunday,True,False,6.96,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002820,2022-07-21,CUST00851,Premium,South,Mobile App,Beauty & Personal Care,Moisturizer,125.68,5,0,0.0,628.4,0.0,628.4,Crypto,Delivered,3.3,2022,7,3,Jul,Thursday,False,False,219.94,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002821,2024-10-29,CUST00742,Premium,West,Mobile App,Sports & Outdoors,Backpack,436.28,2,20,174.51,698.05,0.0,698.05,Debit Card,Delivered,4.7,2024,10,4,Oct,Tuesday,False,True,244.32,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002822,2023-03-29,CUST01843,Vip,Central,Website,Electronics,Speaker,372.41,3,20,223.45,893.78,0.0,893.78,Bank Transfer,Delivered,3.5,2023,3,1,Mar,Wednesday,False,False,312.82,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002823,2023-08-13,CUST00741,New,North,Mobile App,Beauty & Personal Care,Perfume,50.68,2,0,0.0,101.36,0.0,101.36,Debit Card,Pending,1.1,2023,8,3,Aug,Sunday,True,False,35.48,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002824,2022-07-01,CUST00188,New,East,Marketplace,Beauty & Personal Care,Lipstick,129.17,2,0,0.0,258.34,0.0,258.34,Debit Card,Delivered,4.8,2022,7,3,Jul,Friday,False,False,90.42,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002825,2024-05-06,CUST02410,New,South,Website,Books,Textbook,28.89,1,0,0.0,28.89,19.45,48.34,Credit Card,Delivered,3.9,2024,5,2,May,Monday,False,False,10.11,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002826,2024-10-21,CUST00979,Returning,West,Mobile App,Clothing,Jeans,277.16,5,0,0.0,1385.8,0.0,1385.8,Crypto,Cancelled,3.3,2024,10,4,Oct,Monday,False,True,485.03,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002827,2023-03-24,CUST00772,Returning,East,Website,Sports & Outdoors,Running Shoes,538.24,1,10,53.82,484.42,0.0,484.42,Credit Card,Delivered,3.1,2023,3,1,Mar,Friday,False,False,169.55,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002828,2024-11-19,CUST02994,Premium,West,Social Media,Electronics,Camera,1086.34,2,0,0.0,2172.68,0.0,2172.68,Paypal,Delivered,3.7,2024,11,4,Nov,Tuesday,False,True,760.44,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002829,2022-02-26,CUST00989,New,West,Mobile App,Books,Fiction Novel,42.52,2,0,0.0,85.04,11.56,96.6,Debit Card,Delivered,3.6,2022,2,1,Feb,Saturday,True,False,29.76,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002830,2024-12-18,CUST01168,Vip,North,Website,Books,Textbook,54.69,5,10,27.34,246.11,0.0,246.11,Bank Transfer,Delivered,3.7,2024,12,4,Dec,Wednesday,False,True,86.14,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002831,2024-11-20,CUST01501,New,West,Website,Books,Textbook,43.65,1,30,13.1,30.55,1.7,32.25,Bank Transfer,Delivered,4.6,2024,11,4,Nov,Wednesday,False,True,10.69,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002832,2023-04-14,CUST02890,New,East,Website,Home & Kitchen,Cookware Set,216.03,3,0,0.0,648.09,0.0,648.09,Crypto,Returned,2.8,2023,4,2,Apr,Friday,False,False,226.83,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002833,2023-01-12,CUST00524,Returning,East,Website,Sports & Outdoors,Running Shoes,513.57,1,10,51.36,462.21,0.0,462.21,Bank Transfer,Cancelled,2.6,2023,1,1,Jan,Thursday,False,False,161.77,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002834,2023-07-14,CUST00288,New,West,Website,Beauty & Personal Care,Shampoo,70.71,1,5,3.54,67.17,10.33,77.5,Credit Card,Delivered,4.7,2023,7,3,Jul,Friday,False,False,23.51,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002835,2022-10-20,CUST00500,New,South,Website,Electronics,Smart Watch,239.82,3,0,0.0,719.46,0.0,719.46,Debit Card,Delivered,5.0,2022,10,4,Oct,Thursday,False,True,251.81,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002836,2022-06-28,CUST02934,Vip,East,Mobile App,Clothing,Sneakers,58.56,2,0,0.0,117.12,0.0,117.12,Debit Card,Delivered,3.1,2022,6,2,Jun,Tuesday,False,False,40.99,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002837,2022-04-22,CUST02236,Returning,South,Mobile App,Books,History,54.54,2,0,0.0,109.08,0.0,109.08,Paypal,Returned,2.0,2022,4,2,Apr,Friday,False,False,38.18,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002838,2023-09-14,CUST01636,Returning,West,Website,Beauty & Personal Care,Sunscreen,8.49,5,5,2.12,40.33,3.9,44.23,Paypal,Delivered,3.4,2023,9,3,Sep,Thursday,False,False,14.12,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002839,2024-11-26,CUST01674,Returning,East,Social Media,Beauty & Personal Care,Moisturizer,103.6,2,0,0.0,207.2,0.0,207.2,Credit Card,Delivered,3.7,2024,11,4,Nov,Tuesday,False,True,72.52,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002840,2023-01-13,CUST01545,Returning,South,Website,Clothing,Jacket,239.33,1,10,23.93,215.4,0.0,215.4,Debit Card,Delivered,4.5,2023,1,1,Jan,Friday,False,False,75.39,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002841,2024-04-25,CUST02214,Premium,Central,Mobile App,Clothing,Dress,84.84,4,15,50.9,288.46,0.0,288.46,Bank Transfer,Pending,2.8,2024,4,2,Apr,Thursday,False,False,100.96,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002842,2023-06-03,CUST02614,New,West,Mobile App,Home & Kitchen,Bed Sheets,104.88,3,10,31.46,283.18,0.0,283.18,Credit Card,Delivered,3.2,2023,6,2,Jun,Saturday,True,False,99.11,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002843,2024-02-15,CUST02103,Returning,Central,Marketplace,Home & Kitchen,Cookware Set,369.86,1,5,18.49,351.37,0.0,351.37,Bank Transfer,Returned,2.9,2024,2,1,Feb,Thursday,False,False,122.98,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002844,2022-12-13,CUST01114,Vip,Central,Marketplace,Beauty & Personal Care,Sunscreen,143.58,4,10,57.43,516.89,0.0,516.89,Paypal,Cancelled,2.9,2022,12,4,Dec,Tuesday,False,True,180.91,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002845,2024-05-24,CUST02547,Premium,West,Marketplace,Beauty & Personal Care,Face Wash,103.0,2,0,0.0,206.0,0.0,206.0,Debit Card,Delivered,3.5,2024,5,2,May,Friday,False,False,72.1,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002846,2023-05-23,CUST02231,New,West,Mobile App,Sports & Outdoors,Tent,190.01,2,20,76.0,304.02,0.0,304.02,Debit Card,Delivered,3.8,2023,5,2,May,Tuesday,False,False,106.41,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002847,2024-10-08,CUST02023,Returning,South,Mobile App,Electronics,Speaker,381.29,3,25,285.97,857.9,0.0,857.9,Crypto,Delivered,3.0,2024,10,4,Oct,Tuesday,False,True,300.26,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002848,2024-10-23,CUST01504,New,North,Mobile App,Beauty & Personal Care,Shampoo,28.19,3,0,0.0,84.57,5.38,89.95,Debit Card,Delivered,3.7,2024,10,4,Oct,Wednesday,False,True,29.6,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002849,2023-03-21,CUST02781,New,North,Mobile App,Clothing,T-Shirt,279.53,1,20,55.91,223.62,0.0,223.62,Debit Card,Delivered,4.0,2023,3,1,Mar,Tuesday,False,False,78.27,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002850,2022-08-19,CUST00750,Returning,Central,Website,Clothing,Jeans,49.83,2,5,4.98,94.68,4.68,99.36,Debit Card,Delivered,4.5,2022,8,3,Aug,Friday,False,False,33.14,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002851,2022-01-29,CUST00032,Returning,North,Mobile App,Books,History,31.05,4,10,12.42,111.78,0.0,111.78,Credit Card,Pending,1.9,2022,1,1,Jan,Saturday,True,False,39.12,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002852,2023-09-25,CUST02170,New,South,Marketplace,Home & Kitchen,Coffee Maker,414.0,1,0,0.0,414.0,0.0,414.0,Crypto,Cancelled,2.2,2023,9,3,Sep,Monday,False,False,144.9,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002853,2022-08-25,CUST00466,Returning,North,Marketplace,Home & Kitchen,Blender,170.06,2,0,0.0,340.12,0.0,340.12,Crypto,Delivered,3.3,2022,8,3,Aug,Thursday,False,False,119.04,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002854,2022-04-20,CUST00191,Returning,Central,Website,Clothing,Sneakers,290.7,4,20,232.56,930.24,0.0,930.24,Crypto,Cancelled,1.5,2022,4,2,Apr,Wednesday,False,False,325.58,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002855,2024-02-19,CUST02729,Returning,North,Website,Beauty & Personal Care,Face Wash,87.35,1,20,17.47,69.88,4.19,74.07,Crypto,Cancelled,1.5,2024,2,1,Feb,Monday,False,False,24.46,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002856,2023-01-18,CUST02914,Returning,South,Website,Home & Kitchen,Air Fryer,56.52,1,10,5.65,50.87,18.85,69.72,Credit Card,Cancelled,1.2,2023,1,1,Jan,Wednesday,False,False,17.8,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002857,2022-12-06,CUST02168,Vip,South,Website,Electronics,Laptop,1119.8,2,15,335.94,1903.66,0.0,1903.66,Bank Transfer,Delivered,3.1,2022,12,4,Dec,Tuesday,False,True,666.28,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002858,2024-06-05,CUST01919,Premium,Central,Mobile App,Beauty & Personal Care,Moisturizer,63.13,2,0,0.0,126.26,0.0,126.26,Debit Card,Pending,1.0,2024,6,2,Jun,Wednesday,False,False,44.19,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002859,2022-12-13,CUST01771,Returning,North,Website,Home & Kitchen,Blender,179.88,2,20,71.95,287.81,0.0,287.81,Credit Card,Delivered,3.6,2022,12,4,Dec,Tuesday,False,True,100.73,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002860,2022-02-17,CUST01159,Vip,North,Website,Books,History,66.1,4,0,0.0,264.4,0.0,264.4,Debit Card,Delivered,4.0,2022,2,1,Feb,Thursday,False,False,92.54,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002861,2023-10-17,CUST00011,Returning,Central,Website,Electronics,Laptop,1678.62,1,0,0.0,1678.62,0.0,1678.62,Crypto,Delivered,4.9,2023,10,4,Oct,Tuesday,False,True,587.52,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002862,2024-10-04,CUST00203,Premium,Central,Mobile App,Books,Fiction Novel,24.75,1,0,0.0,24.75,11.3,36.05,Debit Card,Pending,2.6,2024,10,4,Oct,Friday,False,True,8.66,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002863,2024-11-10,CUST00952,Returning,North,Website,Books,Textbook,55.51,3,0,0.0,166.53,0.0,166.53,Debit Card,Delivered,3.9,2024,11,4,Nov,Sunday,True,True,58.29,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002864,2022-02-22,CUST00483,Premium,Central,Social Media,Sports & Outdoors,Bicycle,201.48,2,5,20.15,382.81,0.0,382.81,Debit Card,Delivered,3.2,2022,2,1,Feb,Tuesday,False,False,133.98,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002865,2023-02-05,CUST01571,Returning,North,Marketplace,Clothing,T-Shirt,250.53,1,5,12.53,238.0,0.0,238.0,Crypto,Delivered,3.1,2023,2,1,Feb,Sunday,True,False,83.3,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002866,2023-07-14,CUST01945,Premium,North,Mobile App,Home & Kitchen,Blender,212.59,1,10,21.26,191.33,0.0,191.33,Bank Transfer,Delivered,3.7,2023,7,3,Jul,Friday,False,False,66.97,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002867,2022-07-03,CUST00670,Premium,East,Marketplace,Books,Science,39.37,2,5,3.94,74.8,4.88,79.68,Bank Transfer,Delivered,4.2,2022,7,3,Jul,Sunday,True,False,26.18,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002868,2024-12-03,CUST00494,Returning,North,Website,Home & Kitchen,Air Fryer,162.93,2,25,81.47,244.39,0.0,244.39,Paypal,Returned,1.8,2024,12,4,Dec,Tuesday,False,True,85.54,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002869,2023-11-24,CUST00530,New,West,Mobile App,Books,Biography,65.29,1,5,3.26,62.03,22.55,84.58,Credit Card,Delivered,4.1,2023,11,4,Nov,Friday,False,True,21.71,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002870,2024-09-16,CUST01912,Premium,North,Website,Electronics,Headphones,1084.31,1,25,271.08,813.23,0.0,813.23,Debit Card,Delivered,4.1,2024,9,3,Sep,Monday,False,False,284.63,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002871,2024-10-30,CUST00665,Returning,South,Website,Home & Kitchen,Air Fryer,492.88,5,0,0.0,2464.4,0.0,2464.4,Debit Card,Delivered,3.1,2024,10,4,Oct,Wednesday,False,True,862.54,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002872,2024-12-09,CUST02311,Returning,South,Website,Home & Kitchen,Air Fryer,302.27,2,5,30.23,574.31,0.0,574.31,Crypto,Delivered,5.0,2024,12,4,Dec,Monday,False,True,201.01,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002873,2023-11-27,CUST02870,Returning,North,Website,Clothing,Sneakers,188.19,4,0,0.0,752.76,0.0,752.76,Paypal,Delivered,4.6,2023,11,4,Nov,Monday,False,True,263.47,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002874,2024-12-18,CUST01263,Premium,East,Mobile App,Clothing,Sneakers,158.36,2,0,0.0,316.72,0.0,316.72,Paypal,Delivered,3.9,2024,12,4,Dec,Wednesday,False,True,110.85,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002875,2023-12-12,CUST00537,Premium,Central,Website,Sports & Outdoors,Tent,193.69,2,0,0.0,387.38,0.0,387.38,Crypto,Delivered,3.9,2023,12,4,Dec,Tuesday,False,True,135.58,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002876,2023-04-08,CUST00962,Premium,North,Social Media,Clothing,Hoodie,291.8,1,0,0.0,291.8,0.0,291.8,Debit Card,Delivered,3.2,2023,4,2,Apr,Saturday,True,False,102.13,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002877,2022-09-30,CUST00377,Returning,South,Website,Books,Self-Help,25.7,3,0,0.0,77.1,17.28,94.38,Paypal,Delivered,4.7,2022,9,3,Sep,Friday,False,False,26.98,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002878,2023-01-08,CUST00890,New,West,Website,Clothing,Dress,63.83,3,10,19.15,172.34,0.0,172.34,Paypal,Delivered,3.7,2023,1,1,Jan,Sunday,True,False,60.32,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002879,2023-02-21,CUST01110,Premium,South,Website,Beauty & Personal Care,Moisturizer,112.33,4,25,112.33,336.99,0.0,336.99,Credit Card,Delivered,3.5,2023,2,1,Feb,Tuesday,False,False,117.95,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002880,2023-08-15,CUST00683,Premium,North,Mobile App,Sports & Outdoors,Running Shoes,241.49,2,5,24.15,458.83,0.0,458.83,Crypto,Delivered,3.4,2023,8,3,Aug,Tuesday,False,False,160.59,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002881,2022-08-16,CUST00504,Vip,West,Website,Beauty & Personal Care,Perfume,59.89,2,20,23.96,95.82,1.86,97.68,Bank Transfer,Delivered,3.3,2022,8,3,Aug,Tuesday,False,False,33.54,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002882,2024-10-23,CUST01812,New,West,Mobile App,Home & Kitchen,Air Fryer,205.95,1,10,20.59,185.36,0.0,185.36,Paypal,Delivered,4.8,2024,10,4,Oct,Wednesday,False,True,64.88,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002883,2022-08-31,CUST01476,New,North,Website,Sports & Outdoors,Tent,706.9,1,10,70.69,636.21,0.0,636.21,Paypal,Returned,1.7,2022,8,3,Aug,Wednesday,False,False,222.67,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002884,2022-12-30,CUST02816,Premium,North,Website,Beauty & Personal Care,Moisturizer,120.56,1,0,0.0,120.56,0.0,120.56,Bank Transfer,Returned,2.4,2022,12,4,Dec,Friday,False,True,42.2,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002885,2024-10-27,CUST00376,New,West,Social Media,Home & Kitchen,Vacuum Cleaner,375.27,5,0,0.0,1876.35,0.0,1876.35,Debit Card,Delivered,4.1,2024,10,4,Oct,Sunday,True,True,656.72,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002886,2022-05-26,CUST01101,Returning,North,Mobile App,Beauty & Personal Care,Lipstick,141.27,1,15,21.19,120.08,0.0,120.08,Crypto,Delivered,4.5,2022,5,2,May,Thursday,False,False,42.03,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002887,2022-07-29,CUST00603,Premium,North,Mobile App,Books,Science,53.12,1,5,2.66,50.46,7.74,58.2,Bank Transfer,Delivered,4.4,2022,7,3,Jul,Friday,False,False,17.66,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002888,2023-06-30,CUST01794,New,Central,Website,Electronics,Headphones,878.51,1,20,175.7,702.81,0.0,702.81,Credit Card,Cancelled,1.8,2023,6,2,Jun,Friday,False,False,245.98,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002889,2023-06-05,CUST00216,New,West,Website,Clothing,Boots,297.42,1,0,0.0,297.42,0.0,297.42,Crypto,Delivered,4.6,2023,6,2,Jun,Monday,False,False,104.1,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002890,2024-03-11,CUST00328,New,Central,Mobile App,Sports & Outdoors,Dumbbells,514.71,1,0,0.0,514.71,0.0,514.71,Debit Card,Delivered,4.7,2024,3,1,Mar,Monday,False,False,180.15,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002891,2024-07-16,CUST02070,Premium,South,Website,Sports & Outdoors,Bicycle,612.66,2,20,245.06,980.26,0.0,980.26,Credit Card,Delivered,3.6,2024,7,3,Jul,Tuesday,False,False,343.09,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002892,2024-09-27,CUST00695,New,Central,Social Media,Home & Kitchen,Vacuum Cleaner,85.48,1,10,8.55,76.93,5.57,82.5,Credit Card,Delivered,3.7,2024,9,3,Sep,Friday,False,False,26.93,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002893,2023-07-14,CUST01872,Vip,West,Mobile App,Home & Kitchen,Coffee Maker,269.03,4,0,0.0,1076.12,0.0,1076.12,Debit Card,Cancelled,3.2,2023,7,3,Jul,Friday,False,False,376.64,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002894,2023-10-06,CUST02044,Returning,West,Mobile App,Beauty & Personal Care,Sunscreen,78.06,2,0,0.0,156.12,0.0,156.12,Crypto,Delivered,4.7,2023,10,4,Oct,Friday,False,True,54.64,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002895,2022-07-24,CUST00166,Returning,South,Mobile App,Clothing,Dress,141.42,1,0,0.0,141.42,0.0,141.42,Crypto,Delivered,3.0,2022,7,3,Jul,Sunday,True,False,49.5,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002896,2024-06-07,CUST00105,Premium,Central,Website,Home & Kitchen,Coffee Maker,293.5,5,0,0.0,1467.5,0.0,1467.5,Crypto,Delivered,4.2,2024,6,2,Jun,Friday,False,False,513.62,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002897,2024-01-02,CUST01259,Returning,West,Website,Books,Biography,59.6,3,5,8.94,169.86,0.0,169.86,Bank Transfer,Delivered,3.2,2024,1,1,Jan,Tuesday,False,False,59.45,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002898,2022-10-08,CUST01556,Returning,East,Social Media,Clothing,T-Shirt,31.23,2,0,0.0,62.46,4.13,66.59,Crypto,Delivered,4.6,2022,10,4,Oct,Saturday,True,True,21.86,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002899,2023-04-25,CUST01318,Returning,South,Website,Home & Kitchen,Vacuum Cleaner,299.57,1,0,0.0,299.57,0.0,299.57,Paypal,Delivered,3.9,2023,4,2,Apr,Tuesday,False,False,104.85,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002900,2024-05-04,CUST02793,Vip,East,Mobile App,Books,History,76.06,1,20,15.21,60.85,18.07,78.92,Debit Card,Delivered,4.7,2024,5,2,May,Saturday,True,False,21.3,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002901,2022-11-13,CUST01353,New,South,Social Media,Sports & Outdoors,Backpack,641.13,1,25,160.28,480.85,0.0,480.85,Crypto,Returned,2.0,2022,11,4,Nov,Sunday,True,True,168.3,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002902,2022-11-20,CUST01968,Returning,South,Mobile App,Sports & Outdoors,Backpack,50.59,2,20,20.24,80.94,19.32,100.26,Crypto,Delivered,4.7,2022,11,4,Nov,Sunday,True,True,28.33,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002903,2022-04-19,CUST00583,New,South,Mobile App,Books,Textbook,71.17,1,10,7.12,64.05,12.41,76.46,Paypal,Delivered,3.9,2022,4,2,Apr,Tuesday,False,False,22.42,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002904,2022-06-18,CUST00528,New,West,Mobile App,Electronics,Smart Watch,692.46,1,10,69.25,623.21,0.0,623.21,Paypal,Delivered,3.6,2022,6,2,Jun,Saturday,True,False,218.12,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002905,2024-09-14,CUST01537,Premium,East,Website,Beauty & Personal Care,Sunscreen,54.4,2,0,0.0,108.8,0.0,108.8,Paypal,Delivered,3.6,2024,9,3,Sep,Saturday,True,False,38.08,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002906,2023-12-27,CUST00577,New,South,Website,Beauty & Personal Care,Lipstick,113.44,1,0,0.0,113.44,0.0,113.44,Bank Transfer,Delivered,4.1,2023,12,4,Dec,Wednesday,False,True,39.7,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002907,2023-12-17,CUST02471,Premium,South,Mobile App,Books,Science,43.71,1,5,2.19,41.52,16.27,57.79,Crypto,Delivered,3.2,2023,12,4,Dec,Sunday,True,True,14.53,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002908,2022-04-09,CUST01005,New,South,Website,Sports & Outdoors,Yoga Mat,389.96,3,20,233.98,935.9,0.0,935.9,Paypal,Delivered,3.2,2022,4,2,Apr,Saturday,True,False,327.56,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002909,2023-01-06,CUST02773,New,Central,Social Media,Beauty & Personal Care,Perfume,41.22,2,20,16.49,65.95,1.36,67.31,Credit Card,Delivered,4.8,2023,1,1,Jan,Friday,False,False,23.08,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002910,2023-05-08,CUST01702,Returning,West,Mobile App,Sports & Outdoors,Yoga Mat,587.62,2,0,0.0,1175.24,0.0,1175.24,Bank Transfer,Returned,2.1,2023,5,2,May,Monday,False,False,411.33,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002911,2023-11-09,CUST02530,Premium,South,Website,Books,Textbook,63.1,1,0,0.0,63.1,8.71,71.81,Crypto,Delivered,3.7,2023,11,4,Nov,Thursday,False,True,22.08,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD002912,2022-04-14,CUST00573,Returning,South,Mobile App,Beauty & Personal Care,Perfume,34.3,3,15,15.43,87.47,2.7,90.17,Paypal,Delivered,4.6,2022,4,2,Apr,Thursday,False,False,30.61,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
