order_id,order_date,customer_id,customer_segment,region,sales_channel,category,product_name,unit_price,quantity,discount_pct,discount_amount,revenue,shipping_cost,total_amount,payment_method,order_status,customer_rating
ORD002488,2022-02-20,CUST00254,Premium,East,Marketplace,Clothing,Jacket,216.81,1,15,32.52,184.29,0.0,184.29,Debit Card,Delivered,4.8
ORD002489,2023-06-13,CUST00531,New,East,Mobile App,Books,Science,75.01,1,5,3.75,71.26,5.76,77.02,Debit Card,Returned,2.9
ORD002490,2023-03-25,CUST02037,Returning,South,Website,Clothing,Dress,54.85,3,20,32.91,131.64,0.0,131.64,Crypto,Delivered,3.1
ORD002491,2022-04-19,CUST00029,Returning,Central,Website,Clothing,Boots,149.39,3,10,44.82,403.35,0.0,403.35,Debit Card,Delivered,4.8
ORD002492,2023-02-07,CUST02797,New,Central,Marketplace,Clothing,Boots,142.04,1,0,0.0,142.04,0.0,142.04,Crypto,Delivered,3.6
ORD002493,2022-01-26,CUST01104,Returning,West,Website,Books,History,63.16,1,0,0.0,63.16,12.17,75.33,Crypto,Returned,2.6
ORD002494,2024-02-29,CUST02214,New,West,Website,Home & Kitchen,Air Fryer,345.22,1,5,17.26,327.96,0.0,327.96,PayPal,Delivered,4.5
ORD002495,2024-08-07,CUST02543,Returning,West,Website,Beauty & Personal Care,Shampoo,18.9,1,10,1.89,17.01,19.79,36.8,PayPal,Delivered,3.3
ORD002496,2024-12-05,CUST02169,Returning,South,Website,Books,Self-Help,54.63,5,10,27.32,245.83,0.0,245.83,Debit Card,Delivered,4.1
ORD002497,2024-11-26,CUST00892,Returning,North,Mobile App,Beauty & Personal Care,Sunscreen,10.51,2,10,2.1,18.92,15.18,34.1,Credit Card,Delivered,3.2
ORD002498,2023-12-09,CUST01487,Premium,North,Website,Sports & Outdoors,Running Shoes,608.47,3,5,91.27,1734.14,0.0,1734.14,Credit Card,Delivered,3.9
ORD002499,2024-04-05,CUST02647,Returning,East,Mobile App,Beauty & Personal Care,Face Wash,80.98,2,15,24.29,137.67,0.0,137.67,Bank Transfer,Delivered,3.6
ORD002500,2024-01-04,CUST02967,Returning,North,Website,Sports & Outdoors,Tent,546.05,1,0,0.0,546.05,0.0,546.05,PayPal,Delivered,3.3
ORD002501,2023-05-11,CUST02774,Returning,South,Mobile App,Books,Biography,20.16,1,0,0.0,20.16,18.98,39.14,Bank Transfer,Delivered,4.2
ORD002502,2023-12-14,CUST01313,Premium,East,Mobile App,Sports & Outdoors,Running Shoes,734.39,1,0,0.0,734.39,0.0,734.39,Bank Transfer,Returned,2.6
ORD002503,2022-04-20,CUST00613,Premium,North,Website,Clothing,T-Shirt,148.93,2,0,0.0,297.86,0.0,297.86,Debit Card,Delivered,4.9
ORD002504,2022-12-10,CUST01438,Premium,West,Website,Clothing,Dress,206.37,1,15,30.96,175.41,0.0,175.41,Debit Card,Delivered,4.5
ORD002505,2022-05-14,CUST01746,Returning,North,Marketplace,Home & Kitchen,Cookware Set,236.97,2,10,47.39,426.55,0.0,426.55,Crypto,Delivered,4.2
ORD002506,2022-02-16,CUST01812,New,South,Mobile App,Home & Kitchen,Cookware Set,269.31,1,30,80.79,188.52,0.0,188.52,PayPal,Cancelled,2.1
ORD002507,2024-01-02,CUST02516,Returning,East,Website,Sports & Outdoors,Tent,506.08,1,5,25.3,480.78,0.0,480.78,Bank Transfer,Returned,3.0
ORD002508,2024-01-20,CUST02616,VIP,North,Website,Sports & Outdoors,Backpack,28.34,1,0,0.0,28.34,10.37,38.71,PayPal,Returned,3.0
ORD002509,2023-06-07,CUST02023,Premium,South,Mobile App,Beauty & Personal Care,Perfume,65.68,5,20,65.68,262.72,0.0,262.72,Crypto,Cancelled,2.9
ORD002510,2024-06-13,CUST01413,VIP,North,Mobile App,Beauty & Personal Care,Perfume,23.96,4,0,0.0,95.84,8.29,104.13,Bank Transfer,Delivered,4.8
ORD002511,2024-10-26,CUST00969,VIP,East,Website,Beauty & Personal Care,Lipstick,69.17,2,25,34.59,103.75,0.0,103.75,PayPal,Delivered,4.2
ORD002512,2023-10-25,CUST00237,New,North,Mobile App,Books,Science,30.96,1,0,0.0,30.96,3.94,34.9,Crypto,Delivered,4.7
ORD002513,2023-04-01,CUST01222,Premium,South,Website,Books,Textbook,36.32,2,10,7.26,65.38,6.63,72.01,Crypto,Delivered,3.7
ORD002514,2023-04-27,CUST02067,Returning,North,Mobile App,Electronics,Smartphone,2059.61,2,0,0.0,4119.22,0.0,4119.22,Credit Card,Delivered,4.7
ORD002515,2022-05-01,CUST00869,Returning,East,Mobile App,Books,Science,28.93,1,25,7.23,21.7,14.69,36.39,Bank Transfer,Delivered,4.8
ORD002516,2022-12-30,CUST00475,Premium,North,Social Media,Electronics,Camera,1867.11,1,0,0.0,1867.11,0.0,1867.11,Debit Card,Delivered,4.6
ORD002517,2022-05-24,CUST02616,Returning,North,Website,Books,History,30.54,1,15,4.58,25.96,17.75,43.71,PayPal,Delivered,4.0
ORD002518,2024-04-01,CUST00006,New,South,Mobile App,Clothing,Jeans,76.75,1,5,3.84,72.91,17.87,90.78,PayPal,Delivered,4.5
ORD002519,2024-11-28,CUST00048,New,North,Website,Electronics,Smartphone,1486.0,3,5,222.9,4235.1,0.0,4235.1,PayPal,Returned,3.1
ORD002520,2022-07-05,CUST02449,New,Central,Marketplace,Electronics,Smart Watch,276.97,1,0,0.0,276.97,0.0,276.97,Credit Card,Delivered,3.8
ORD002521,2023-04-01,CUST02361,Returning,West,Website,Beauty & Personal Care,Perfume,10.25,1,0,0.0,10.25,2.37,12.62,Bank Transfer,Returned,2.2
ORD002522,2023-02-22,CUST02897,New,Central,Social Media,Books,Fiction Novel,46.61,2,10,9.32,83.9,3.69,87.59,PayPal,Delivered,4.8
ORD002523,2022-10-15,CUST00305,Premium,East,Mobile App,Beauty & Personal Care,Moisturizer,92.02,1,30,27.61,64.41,5.5,69.91,Debit Card,Pending,1.1
ORD002524,2024-09-05,CUST02770,New,West,Mobile App,Home & Kitchen,Blender,339.55,4,20,271.64,1086.56,0.0,1086.56,Crypto,Delivered,3.8
ORD002525,2023-01-07,CUST01698,Premium,South,Mobile App,Beauty & Personal Care,Lipstick,41.96,1,0,0.0,41.96,1.71,43.67,Debit Card,Cancelled,3.5
ORD002526,2022-07-11,CUST00689,New,Central,Mobile App,Sports & Outdoors,Running Shoes,755.12,1,5,37.76,717.36,0.0,717.36,Credit Card,Delivered,4.8
ORD002527,2023-03-30,CUST00802,New,East,Website,Beauty & Personal Care,Face Wash,24.11,2,10,4.82,43.4,5.75,49.15,Crypto,Returned,2.5
ORD002528,2023-08-06,CUST02715,Returning,West,Mobile App,Clothing,T-Shirt,137.32,1,0,0.0,137.32,0.0,137.32,Crypto,Delivered,5.0
ORD002529,2022-08-09,CUST02338,Premium,Central,Website,Electronics,Speaker,99.4,2,0,0.0,198.8,0.0,198.8,PayPal,Delivered,3.7
ORD002530,2024-05-14,CUST00025,Returning,West,Marketplace,Electronics,Laptop,395.41,1,0,0.0,395.41,0.0,395.41,Credit Card,Cancelled,3.2
ORD002531,2022-03-29,CUST02217,Premium,Central,Mobile App,Electronics,Tablet,675.02,3,5,101.25,1923.81,0.0,1923.81,Credit Card,Delivered,4.6
ORD002532,2023-12-23,CUST00123,Premium,North,Mobile App,Sports & Outdoors,Dumbbells,225.81,2,0,0.0,451.62,0.0,451.62,PayPal,Returned,3.3
ORD002533,2023-11-29,CUST01632,Returning,Central,Website,Electronics,Headphones,2077.85,2,5,207.78,3947.92,0.0,3947.92,Crypto,Delivered,4.8
ORD002534,2023-07-16,CUST00321,Returning,Central,Mobile App,Home & Kitchen,Cookware Set,333.85,1,0,0.0,333.85,0.0,333.85,PayPal,Delivered,3.9
ORD002535,2024-12-28,CUST01179,Returning,West,Mobile App,Beauty & Personal Care,Lipstick,136.62,1,20,27.32,109.3,0.0,109.3,Crypto,Returned,1.5
ORD002536,2024-12-10,CUST02581,Returning,West,Social Media,Electronics,Headphones,2348.48,5,5,587.12,11155.28,0.0,11155.28,Bank Transfer,Cancelled,1.8
ORD002537,2024-07-02,CUST01590,New,West,Website,Electronics,Smartphone,2416.91,5,0,0.0,12084.55,0.0,12084.55,Crypto,Delivered,3.0
ORD002538,2024-03-30,CUST02247,Returning,West,Mobile App,Clothing,Jacket,185.08,1,20,37.02,148.06,0.0,148.06,Credit Card,Delivered,3.7
ORD002539,2022-04-02,CUST00648,New,East,Marketplace,Clothing,Hoodie,156.83,1,10,15.68,141.15,0.0,141.15,Bank Transfer,Pending,1.5
ORD002540,2023-12-01,CUST01599,Premium,North,Mobile App,Beauty & Personal Care,Shampoo,51.73,1,30,15.52,36.21,8.51,44.72,Crypto,Returned,1.8
ORD002541,2022-11-04,CUST00034,Returning,South,Website,Books,Fiction Novel,40.59,1,30,12.18,28.41,1.41,29.82,Credit Card,Delivered,3.2
ORD002542,2023-04-16,CUST01181,Returning,South,Website,Home & Kitchen,Vacuum Cleaner,460.9,1,10,46.09,414.81,0.0,414.81,Credit Card,Delivered,3.2
ORD002543,2023-07-22,CUST02861,Returning,North,Website,Clothing,Sneakers,92.2,1,15,13.83,78.37,18.14,96.51,Credit Card,Returned,2.3
ORD002544,2024-08-11,CUST01974,Returning,Central,Website,Books,Science,24.02,2,20,9.61,38.43,4.92,43.35,PayPal,Delivered,3.3
ORD002545,2024-10-04,CUST02551,VIP,Central,Website,Electronics,Headphones,2329.87,1,0,0.0,2329.87,0.0,2329.87,Credit Card,Delivered,4.9
ORD002546,2024-04-16,CUST01409,VIP,Central,Marketplace,Beauty & Personal Care,Sunscreen,60.52,3,0,0.0,181.56,0.0,181.56,Bank Transfer,Returned,2.7
ORD002547,2023-12-12,CUST00523,Returning,East,Mobile App,Home & Kitchen,Cookware Set,247.27,5,15,185.45,1050.9,0.0,1050.9,Crypto,Delivered,4.5
ORD002548,2023-10-22,CUST00830,Returning,North,Marketplace,Books,History,18.73,1,15,2.81,15.92,3.21,19.13,Crypto,Delivered,4.5
ORD002549,2024-01-19,CUST00944,Returning,Central,Website,Sports & Outdoors,Yoga Mat,271.58,5,0,0.0,1357.9,0.0,1357.9,Bank Transfer,Delivered,5.0
ORD002550,2022-09-21,CUST02214,Returning,West,Website,Books,Biography,42.04,1,0,0.0,42.04,1.11,43.15,Crypto,Delivered,4.4
ORD002551,2023-03-17,CUST02936,VIP,Central,Website,Clothing,T-Shirt,193.34,1,0,0.0,193.34,0.0,193.34,Debit Card,Delivered,4.6
ORD002552,2023-08-29,CUST02916,Premium,North,Website,Beauty & Personal Care,Shampoo,62.44,1,10,6.24,56.2,12.02,68.22,PayPal,Delivered,4.3
ORD002553,2023-12-30,CUST00584,Returning,Central,Website,Electronics,Laptop,2022.91,1,25,505.73,1517.18,0.0,1517.18,PayPal,Delivered,3.9
ORD002554,2024-09-07,CUST00397,Premium,East,Website,Home & Kitchen,Coffee Maker,122.5,2,10,24.5,220.5,0.0,220.5,Debit Card,Cancelled,3.0
ORD002555,2022-07-08,CUST00104,Premium,South,Marketplace,Books,Self-Help,52.8,3,5,7.92,150.48,0.0,150.48,PayPal,Delivered,3.6
ORD002556,2024-04-26,CUST02568,New,Central,Mobile App,Sports & Outdoors,Bicycle,297.79,2,15,89.34,506.24,0.0,506.24,Credit Card,Returned,2.2
ORD002557,2022-09-25,CUST00474,Returning,Central,Website,Books,Fiction Novel,76.26,5,20,76.26,305.04,0.0,305.04,Crypto,Delivered,3.9
ORD002558,2022-04-03,CUST00863,New,South,Website,Clothing,Sneakers,51.36,4,10,20.54,184.9,0.0,184.9,Debit Card,Cancelled,1.8
ORD002559,2023-02-28,CUST02809,New,East,Mobile App,Sports & Outdoors,Yoga Mat,744.21,1,0,0.0,744.21,0.0,744.21,Crypto,Delivered,3.8
ORD002560,2022-02-06,CUST00906,Returning,West,Marketplace,Books,Textbook,41.11,2,5,4.11,78.11,0.16,78.27,PayPal,Delivered,3.0
ORD002561,2022-11-13,CUST00493,Premium,South,Marketplace,Books,Biography,77.29,1,20,15.46,61.83,13.74,75.57,Crypto,Delivered,4.2
ORD002562,2022-12-04,CUST01970,Returning,East,Marketplace,Clothing,Hoodie,259.07,1,30,77.72,181.35,0.0,181.35,Debit Card,Delivered,4.4
ORD002563,2024-01-08,CUST02638,Returning,West,Mobile App,Clothing,Sneakers,73.71,3,25,55.28,165.85,0.0,165.85,Credit Card,Cancelled,2.0
ORD002564,2022-07-13,CUST00745,New,East,Website,Books,Fiction Novel,71.9,2,30,43.14,100.66,0.0,100.66,PayPal,Delivered,4.5
ORD002565,2024-06-05,CUST01440,New,East,Website,Sports & Outdoors,Tent,82.34,5,10,41.17,370.53,0.0,370.53,Credit Card,Cancelled,2.9
ORD002566,2023-04-07,CUST01542,New,Central,Website,Books,Science,57.12,1,15,8.57,48.55,7.67,56.22,Bank Transfer,Delivered,4.2
ORD002567,2024-02-02,CUST02346,VIP,South,Website,Home & Kitchen,Air Fryer,492.74,2,10,98.55,886.93,0.0,886.93,Debit Card,Delivered,4.5
ORD002568,2024-03-17,CUST01379,Returning,South,Mobile App,Electronics,Smartphone,1919.5,1,25,479.88,1439.62,0.0,1439.62,Bank Transfer,Delivered,4.0
ORD002569,2023-09-25,CUST00366,Returning,Central,Website,Books,Textbook,48.89,1,10,4.89,44.0,1.8,45.8,PayPal,Delivered,4.6
ORD002570,2023-01-02,CUST01771,Premium,South,Website,Sports & Outdoors,Yoga Mat,768.35,2,15,230.5,1306.2,0.0,1306.2,Crypto,Delivered,4.4
ORD002571,2023-04-04,CUST02498,New,East,Mobile App,Books,Biography,16.28,3,0,0.0,48.84,1.87,50.71,Credit Card,Delivered,3.4
ORD002572,2022-06-02,CUST01072,VIP,Central,Website,Clothing,Dress,291.97,1,0,0.0,291.97,0.0,291.97,Credit Card,Cancelled,2.3
ORD002573,2024-07-31,CUST02884,Returning,East,Marketplace,Books,Fiction Novel,65.62,1,20,13.12,52.5,20.58,73.08,Crypto,Delivered,3.2
ORD002574,2024-02-20,CUST01892,Returning,West,Mobile App,Books,Self-Help,46.18,4,0,0.0,184.72,0.0,184.72,Credit Card,Delivered,3.8
ORD002575,2023-09-18,CUST00917,Returning,North,Website,Electronics,Speaker,494.0,1,0,0.0,494.0,0.0,494.0,Bank Transfer,Delivered,3.9
ORD002576,2024-01-16,CUST01483,VIP,West,Mobile App,Clothing,Jacket,274.68,2,5,27.47,521.89,0.0,521.89,Debit Card,Returned,2.2
ORD002577,2022-07-16,CUST01911,Returning,South,Mobile App,Electronics,Laptop,333.3,1,10,33.33,299.97,0.0,299.97,Debit Card,Delivered,4.7
ORD002578,2024-11-07,CUST02261,Returning,Central,Mobile App,Electronics,Speaker,2417.71,1,0,0.0,2417.71,0.0,2417.71,Credit Card,Delivered,4.5
ORD002579,2024-02-15,CUST01962,Premium,Central,Website,Home & Kitchen,Air Fryer,310.38,1,0,0.0,310.38,0.0,310.38,Debit Card,Cancelled,3.3
ORD002580,2024-09-30,CUST01621,Premium,West,Marketplace,Books,Textbook,27.55,1,0,0.0,27.55,5.02,32.57,PayPal,Delivered,4.6
ORD002581,2024-02-28,CUST02536,New,Central,Mobile App,Home & Kitchen,Air Fryer,180.69,1,15,27.1,153.59,0.0,153.59,Bank Transfer,Delivered,3.7
ORD002582,2022-03-15,CUST02937,Returning,East,Website,Beauty & Personal Care,Face Wash,39.6,3,25,29.7,89.1,21.59,110.69,PayPal,Delivered,4.0
ORD002583,2024-03-26,CUST01290,Premium,Central,Website,Sports & Outdoors,Backpack,14.39,2,10,2.88,25.9,18.7,44.6,Credit Card,Delivered,4.6
ORD002584,2024-09-14,CUST02151,New,South,Mobile App,Home & Kitchen,Vacuum Cleaner,285.9,4,15,171.54,972.06,0.0,972.06,Debit Card,Delivered,3.7
ORD002585,2024-02-17,CUST01241,VIP,Central,Website,Books,Science,21.57,2,0,0.0,43.14,10.18,53.32,PayPal,Returned,1.1
ORD002586,2022-06-28,CUST01441,New,West,Website,Clothing,Dress,74.57,5,20,74.57,298.28,0.0,298.28,PayPal,Returned,1.8
ORD002587,2023-04-17,CUST02184,Returning,Central,Mobile App,Electronics,Speaker,1858.33,1,0,0.0,1858.33,0.0,1858.33,Debit Card,Cancelled,3.3
ORD002588,2024-03-18,CUST01769,Premium,South,Website,Books,Textbook,54.64,1,30,16.39,38.25,19.72,57.97,Debit Card,Cancelled,1.5
ORD002589,2022-04-20,CUST02903,VIP,Central,Website,Sports & Outdoors,Tent,384.88,1,10,38.49,346.39,0.0,346.39,Credit Card,Delivered,3.2
ORD002590,2022-08-14,CUST02794,Premium,East,Website,Clothing,Boots,154.43,1,20,30.89,123.54,0.0,123.54,PayPal,Pending,1.7
ORD002591,2022-02-14,CUST01750,New,East,Website,Books,Biography,48.74,1,5,2.44,46.3,24.9,71.2,PayPal,Delivered,4.3
ORD002592,2023-12-01,CUST00094,VIP,East,Mobile App,Home & Kitchen,Air Fryer,474.31,2,0,0.0,948.62,0.0,948.62,Debit Card,Delivered,3.4
ORD002593,2024-06-05,CUST01927,New,North,Mobile App,Books,Fiction Novel,60.29,3,5,9.04,171.83,0.0,171.83,Crypto,Delivered,3.2
ORD002594,2022-07-14,CUST00895,Returning,South,Website,Clothing,Sneakers,66.97,4,0,0.0,267.88,0.0,267.88,Bank Transfer,Delivered,4.2
ORD002595,2023-03-01,CUST01018,Returning,Central,Mobile App,Sports & Outdoors,Tent,772.66,5,0,0.0,3863.3,0.0,3863.3,PayPal,Cancelled,2.3
ORD002596,2024-04-08,CUST02627,Returning,North,Marketplace,Electronics,Headphones,1468.01,3,10,440.4,3963.63,0.0,3963.63,PayPal,Delivered,3.1
ORD002597,2023-07-05,CUST02099,VIP,North,Website,Books,Science,22.76,2,10,4.55,40.97,11.03,52.0,Crypto,Returned,1.9
ORD002598,2022-01-15,CUST01193,Premium,Central,Website,Clothing,Dress,279.96,1,0,0.0,279.96,0.0,279.96,Debit Card,Delivered,4.2
ORD002599,2023-05-17,CUST02717,Premium,East,Website,Clothing,T-Shirt,262.06,2,20,104.82,419.3,0.0,419.3,Credit Card,Delivered,4.5
ORD002600,2023-07-02,CUST00171,Returning,Central,Social Media,Home & Kitchen,Air Fryer,319.6,3,25,239.7,719.1,0.0,719.1,Crypto,Delivered,3.4
ORD002601,2023-12-02,CUST00633,Returning,Central,Marketplace,Clothing,Boots,24.6,2,0,0.0,49.2,0.13,49.33,Credit Card,Delivered,3.3
ORD002602,2024-04-03,CUST01561,New,North,Social Media,Beauty & Personal Care,Moisturizer,135.35,2,10,27.07,243.63,0.0,243.63,Debit Card,Cancelled,1.9
ORD002603,2022-08-29,CUST01447,New,North,Marketplace,Books,Textbook,27.06,1,0,0.0,27.06,11.0,38.06,Bank Transfer,Delivered,3.3
ORD002604,2022-07-11,CUST02288,VIP,East,Website,Electronics,Smartphone,2172.64,2,0,0.0,4345.28,0.0,4345.28,PayPal,Delivered,3.2
ORD002605,2024-02-27,CUST02119,New,North,Website,Sports & Outdoors,Dumbbells,562.83,3,10,168.85,1519.64,0.0,1519.64,Credit Card,Returned,1.1
ORD002606,2024-07-07,CUST00891,VIP,East,Mobile App,Clothing,T-Shirt,274.22,1,5,13.71,260.51,0.0,260.51,Bank Transfer,Delivered,4.8
ORD002607,2023-11-06,CUST02614,Returning,South,Mobile App,Sports & Outdoors,Tent,753.53,1,20,150.71,602.82,0.0,602.82,Credit Card,Delivered,3.2
ORD002608,2024-06-13,CUST01125,Premium,Central,Website,Clothing,Dress,56.42,2,15,16.93,95.91,21.76,117.67,Credit Card,Delivered,3.4
ORD002609,2024-12-13,CUST02710,Premium,East,Social Media,Home & Kitchen,Vacuum Cleaner,330.33,2,15,99.1,561.56,0.0,561.56,Crypto,Delivered,3.1
ORD002610,2023-11-04,CUST01243,New,Central,Mobile App,Sports & Outdoors,Yoga Mat,464.4,2,20,185.76,743.04,0.0,743.04,Credit Card,Delivered,3.7
ORD002611,2023-10-29,CUST00125,Returning,South,Mobile App,Beauty & Personal Care,Perfume,79.31,1,15,11.9,67.41,22.12,89.53,PayPal,Delivered,3.6
ORD002612,2023-12-11,CUST01444,Returning,South,Website,Clothing,Jacket,22.63,4,5,4.53,85.99,23.26,109.25,PayPal,Delivered,3.2
ORD002613,2024-06-17,CUST01351,Returning,West,Mobile App,Electronics,Smart Watch,1903.75,1,0,0.0,1903.75,0.0,1903.75,Bank Transfer,Delivered,4.1
ORD002614,2024-11-19,CUST01833,New,East,Mobile App,Clothing,Jacket,95.9,2,0,0.0,191.8,0.0,191.8,Debit Card,Delivered,3.9
ORD002615,2024-01-16,CUST02457,VIP,Central,Marketplace,Electronics,Laptop,1258.98,2,20,503.59,2014.37,0.0,2014.37,Crypto,Delivered,3.8
ORD002616,2023-02-09,CUST02777,Returning,West,Mobile App,Home & Kitchen,Air Fryer,425.82,1,5,21.29,404.53,0.0,404.53,Bank Transfer,Delivered,3.7
ORD002617,2024-07-11,CUST01766,Returning,Central,Mobile App,Sports & Outdoors,Dumbbells,281.37,1,0,0.0,281.37,0.0,281.37,Credit Card,Delivered,3.2
ORD002618,2024-03-24,CUST01477,New,North,Social Media,Clothing,Hoodie,295.93,1,10,29.59,266.34,0.0,266.34,PayPal,Cancelled,2.7
ORD002619,2022-04-12,CUST00229,Returning,East,Website,Clothing,Jacket,44.42,4,10,17.77,159.91,0.0,159.91,Debit Card,Returned,1.9
ORD002620,2023-01-19,CUST00504,Returning,Central,Social Media,Sports & Outdoors,Running Shoes,711.31,1,5,35.57,675.74,0.0,675.74,Debit Card,Delivered,4.6
ORD002621,2024-11-08,CUST00222,Returning,Central,Website,Beauty & Personal Care,Lipstick,106.41,3,5,15.96,303.27,0.0,303.27,Credit Card,Delivered,4.6
ORD002622,2022-06-12,CUST01941,New,East,Mobile App,Sports & Outdoors,Yoga Mat,33.68,1,15,5.05,28.63,7.34,35.97,Crypto,Delivered,3.3
ORD002623,2024-02-25,CUST00190,Premium,Central,Mobile App,Beauty & Personal Care,Face Wash,88.97,2,0,0.0,177.94,0.0,177.94,Debit Card,Cancelled,2.7
ORD002624,2024-11-02,CUST02238,Returning,North,Social Media,Books,Fiction Novel,45.69,5,20,45.69,182.76,0.0,182.76,Credit Card,Delivered,4.6
ORD002625,2023-02-24,CUST00710,New,West,Website,Sports & Outdoors,Dumbbells,481.8,1,0,0.0,481.8,0.0,481.8,Credit Card,Delivered,3.4
ORD002626,2022-03-29,CUST00758,VIP,South,Mobile App,Beauty & Personal Care,Face Wash,39.42,1,10,3.94,35.48,6.07,41.55,Bank Transfer,Delivered,4.9
ORD002627,2024-07-10,CUST02129,New,West,Marketplace,Electronics,Smart Watch,1354.12,1,0,0.0,1354.12,0.0,1354.12,Bank Transfer,Delivered,4.5
ORD002628,2022-07-09,CUST00761,New,West,Mobile App,Home & Kitchen,Coffee Maker,374.79,2,0,0.0,749.58,0.0,749.58,Bank Transfer,Delivered,4.5
ORD002629,2022-12-07,CUST02028,Returning,West,Mobile App,Books,Textbook,27.79,1,5,1.39,26.4,13.97,40.37,Bank Transfer,Delivered,4.3
ORD002630,2023-09-12,CUST01117,Returning,South,Website,Sports & Outdoors,Yoga Mat,549.65,2,5,54.97,1044.33,0.0,1044.33,Crypto,Delivered,3.2
ORD002631,2023-11-17,CUST01022,New,East,Website,Home & Kitchen,Bed Sheets,411.41,1,15,61.71,349.7,0.0,349.7,Bank Transfer,Delivered,4.3
ORD002632,2022-01-23,CUST02276,VIP,West,Website,Clothing,Sneakers,94.56,4,10,37.82,340.42,0.0,340.42,Crypto,Delivered,3.8
ORD002633,2023-01-08,CUST00570,Returning,South,Website,Sports & Outdoors,Yoga Mat,767.4,1,30,230.22,537.18,0.0,537.18,Debit Card,Delivered,4.1
ORD002634,2024-09-22,CUST02896,Returning,East,Website,Clothing,Jeans,272.45,1,0,0.0,272.45,0.0,272.45,Bank Transfer,Delivered,3.1
ORD002635,2024-12-02,CUST01339,Returning,South,Website,Sports & Outdoors,Bicycle,398.63,1,20,79.73,318.9,0.0,318.9,PayPal,Returned,1.8
ORD002636,2024-07-09,CUST02714,Returning,East,Marketplace,Books,History,65.61,4,10,26.24,236.2,0.0,236.2,Bank Transfer,Delivered,4.1
ORD002637,2022-09-27,CUST01621,Returning,West,Mobile App,Electronics,Laptop,2222.4,1,20,444.48,1777.92,0.0,1777.92,PayPal,Delivered,4.9
ORD002638,2022-03-16,CUST01506,Returning,East,Social Media,Home & Kitchen,Coffee Maker,484.7,4,0,0.0,1938.8,0.0,1938.8,PayPal,Delivered,3.5
ORD002639,2024-06-02,CUST01815,New,North,Marketplace,Home & Kitchen,Coffee Maker,40.31,1,0,0.0,40.31,17.12,57.43,Debit Card,Delivered,3.7
ORD002640,2022-02-14,CUST01394,Returning,North,Website,Beauty & Personal Care,Sunscreen,18.44,5,0,0.0,92.2,23.6,115.8,PayPal,Cancelled,2.4
ORD002641,2023-01-16,CUST00762,Premium,Central,Marketplace,Electronics,Smart Watch,264.6,1,0,0.0,264.6,0.0,264.6,Bank Transfer,Cancelled,2.0
ORD002642,2022-04-08,CUST01144,New,South,Mobile App,Clothing,Jeans,258.45,2,10,51.69,465.21,0.0,465.21,Credit Card,Delivered,4.8
ORD002643,2024-01-15,CUST00619,New,North,Mobile App,Beauty & Personal Care,Sunscreen,94.26,1,20,18.85,75.41,1.08,76.49,PayPal,Delivered,4.7
ORD002644,2022-02-12,CUST01368,Premium,West,Website,Home & Kitchen,Cookware Set,419.3,1,10,41.93,377.37,0.0,377.37,Debit Card,Delivered,4.2
ORD002645,2024-10-28,CUST00794,New,North,Mobile App,Electronics,Laptop,2014.34,1,25,503.58,1510.76,0.0,1510.76,Bank Transfer,Delivered,4.5
ORD002646,2022-11-10,CUST00574,New,Central,Mobile App,Home & Kitchen,Blender,126.0,1,0,0.0,126.0,0.0,126.0,PayPal,Delivered,4.9
ORD002647,2023-08-04,CUST01007,New,South,Mobile App,Books,Fiction Novel,28.34,1,30,8.5,19.84,3.87,23.71,Debit Card,Returned,1.4
ORD002648,2022-06-27,CUST01696,VIP,East,Mobile App,Books,Biography,33.3,3,0,0.0,99.9,5.03,104.93,Bank Transfer,Returned,1.6
ORD002649,2022-04-21,CUST02763,New,West,Mobile App,Home & Kitchen,Vacuum Cleaner,182.42,1,25,45.6,136.82,0.0,136.82,Debit Card,Delivered,3.6
ORD002650,2024-06-13,CUST02253,Returning,West,Mobile App,Electronics,Laptop,2228.69,1,15,334.3,1894.39,0.0,1894.39,PayPal,Delivered,3.2
